data,adresas,pasto_kodas,tipas,plotas_m2,kambariai,priklausiniai,kaina_eur,eur_m2,atstumas_m,latitude,longitude,sklypas
2022-07-28,154 IMP JEAN MAZUET,44150.0,namas,70.0,3.0,0,240000.0,3429.0,2212.0,47.38199,-1.194823,44003000AP0008
2025-07-11,34 AV DE L ECOCHERE,44150.0,namas,126.0,5.0,0,385000.0,3056.0,2242.0,47.366475,-1.20756,44003160AH0131
2022-04-20,161 RUE MAURICE RAVEL,44150.0,namas,90.0,3.0,0,310000.0,3444.0,2248.0,47.365973,-1.207651,44003160AH0141
2021-06-08,159 AV DE LA ROUGEAUDIERE,44150.0,namas,75.0,5.0,1,182000.0,2427.0,2263.0,47.369103,-1.20745,44003160AI0352
2021-06-08,159 AV DE LA ROUGEAUDIERE,44150.0,namas,75.0,5.0,1,200000.0,2667.0,2263.0,47.369103,-1.20745,44003160AI0352
2022-08-22,66 RUE DE L ANGOUMOIS,44150.0,namas,123.0,4.0,1,425000.0,3455.0,2274.0,47.383895,-1.191796,44003000AY0091
2024-12-26,229 AV DE LA ROUGEAUDIERE,44150.0,namas,70.0,5.0,0,170000.0,2429.0,2275.0,47.368794,-1.207682,44003160AI0031
2024-12-13,98 IMP JEAN MAZUET,44150.0,namas,78.0,4.0,0,230000.0,2949.0,2277.0,47.382476,-1.1953,44003000AP0003
2023-04-27,103 RUE CHOPIN,44150.0,namas,185.0,7.0,0,425000.0,2297.0,2291.0,47.366011,-1.208218,44003160AH0134
2021-09-21,120 RUE DE L ORGERIE,44150.0,namas,90.0,4.0,1,340000.0,3778.0,2314.0,47.367296,-1.208447,44003160AE0060
2024-11-26,767 AV DU MORTIER,44150.0,namas,66.0,4.0,0,150000.0,2273.0,2329.0,47.368285,-1.208502,44003160AE0052
2022-11-29,213 RUE DU MAINE,44150.0,namas,170.0,7.0,0,445000.0,2618.0,2341.0,47.38502,-1.190405,44003000AY0134
2025-08-04,194 RUE DE TOURAINE,44150.0,namas,140.0,6.0,0,430000.0,3071.0,2367.0,47.385698,-1.188857,44003000AX0138
2023-10-10,42 RUE DU LANGUEDOC,44150.0,namas,130.0,7.0,0,282500.0,2173.0,2378.0,47.383572,-1.195306,44003000AY0038
2022-11-02,293 AV DE NORMANDIE,44150.0,namas,90.0,4.0,0,240000.0,2667.0,2398.0,47.385177,-1.191689,44003000AY0149
2023-09-26,45 AV DU ROUSSILLON,44150.0,namas,99.0,4.0,0,324000.0,3273.0,2420.0,47.385194,-1.192298,44003000AY0105
2024-02-02,35 IMP DU PERIGORD,44150.0,namas,81.0,4.0,0,225000.0,2778.0,2420.0,47.384832,-1.193318,44003000AY0111
2025-03-29,135 RUE DU BEARN,44150.0,namas,90.0,4.0,1,315000.0,3500.0,2428.0,47.383927,-1.195717,44003000AY0043
2023-03-31,865 AV DU MORTIER,44150.0,namas,89.0,3.0,0,251000.0,2820.0,2429.0,47.368536,-1.209796,44003160AE0146
2023-08-25,120 RUE HECTOR BERLIOZ,44150.0,namas,107.0,5.0,0,385000.0,3598.0,2433.0,47.36545,-1.210104,44003160AE0177
2024-05-21,112 RUE DU BEARN,44150.0,namas,91.0,5.0,0,195000.0,2143.0,2440.0,47.384209,-1.195377,44003000AY0022
2025-11-03,128 RUE DE LA CLAIRIERE,44150.0,namas,102.0,3.0,0,275000.0,2696.0,2442.0,47.367934,-1.210072,44003160AE0140
2022-01-14,882 AV DU MORTIER,44150.0,namas,82.0,4.0,0,228000.0,2780.0,2443.0,47.368861,-1.209924,44003160AE0224
2022-04-15,116 RUE DE LA SOURCE,44150.0,namas,87.0,6.0,0,267000.0,3069.0,2461.0,47.367674,-1.210365,44003160AE0028
2023-10-27,75 RUE DE LA SOURCE,44150.0,namas,119.0,8.0,0,330000.0,2773.0,2462.0,47.368148,-1.210306,44003160AE0025
2025-08-20,20 AV DU ROUSSILLON,44150.0,namas,137.0,5.0,0,190000.0,1387.0,2472.0,47.385762,-1.192171,44003000AZ0153
2025-09-05,1006 BD DES AIRENNES,44150.0,namas,85.0,4.0,0,225000.0,2647.0,2472.0,47.367464,-1.210535,44003160AE0272
2023-07-17,23 VEN DES NEFLIERS,44150.0,namas,71.0,3.0,0,272000.0,3831.0,2478.0,47.382588,-1.199391,44003000BD0008
2024-12-09,1020 BD DES AIRENNES,44150.0,namas,99.0,4.0,0,257000.0,2596.0,2485.0,47.367365,-1.21071,44003160AE0271
2023-02-13,100 RUE DE LA SOURCE,44150.0,namas,75.0,4.0,0,204750.0,2730.0,2491.0,47.367718,-1.21075,44003160AE0030
2024-08-30,LES BRULIS,44150.0,namas,107.0,4.0,0,375000.0,3505.0,2509.0,47.363227,-1.210896,44003160AR0189
2024-01-05,54 IMP DE LA RAGOTIERE,44150.0,namas,115.0,6.0,0,311500.0,2709.0,2513.0,47.36651,-1.211158,44003160AE0105
2021-03-18,31 LES BRULIS,44150.0,namas,65.0,2.0,0,120000.0,1846.0,2520.0,47.363051,-1.211022,44003160AR0027
2023-08-11,89 RUE DE LA RAGOTIERE,44150.0,namas,100.0,5.0,0,235000.0,2350.0,2523.0,47.367769,-1.211171,44003160AE0269
2025-12-04,38 RUE DU DOUBS,44150.0,namas,121.0,5.0,0,280000.0,2314.0,2536.0,47.38639,-1.192201,44003000AZ0169
2025-06-30,390 AV DU ROUSSILLON,44150.0,namas,82.0,4.0,0,267000.0,3256.0,2561.0,47.384875,-1.196796,44003000AZ0095
2025-03-14,129 RUE D ARMOR,44150.0,namas,131.0,4.0,0,346000.0,2641.0,2578.0,47.386815,-1.192171,44003000AZ0164
2023-06-23,466 RUE DE LA BLORDIERE,44150.0,namas,94.0,4.0,0,355000.0,3777.0,2584.0,47.384935,-1.197218,44003000AZ0094
2025-06-24,132 RUE DU VERCORS,44150.0,namas,108.0,4.0,0,269000.0,2491.0,2589.0,47.385696,-1.195594,44003000AZ0108
2024-09-16,66 AV DU BEL ORIENT,44150.0,namas,88.0,5.0,0,206535.0,2347.0,2593.0,47.366755,-1.212198,44003160AE0126
2025-07-31,124 RUE DU DOUBS,44150.0,namas,130.0,6.0,0,385420.0,2965.0,2605.0,47.386949,-1.192595,44003000AZ0162
2024-04-08,27 VEN DES AUBEPINES,44150.0,namas,127.0,5.0,1,316000.0,2488.0,2640.0,47.383509,-1.201099,44003000AZ0039
2023-08-29,49 VEN DES AUBEPINES,44150.0,namas,136.0,6.0,1,390240.0,2869.0,2659.0,47.383682,-1.20119,44003000AZ0041
2022-11-04,57 VEN DES CORNOUILLERS,44150.0,namas,85.0,4.0,1,335000.0,3941.0,2660.0,47.383223,-1.201952,44003000AZ0028
2023-08-28,56 VEN DES CORNOUILLERS,44150.0,namas,86.0,4.0,0,250000.0,2907.0,2663.0,47.383526,-1.20154,44003000AZ0031
2024-09-20,57 VEN DES HOUX,44150.0,namas,109.0,6.0,0,260000.0,2385.0,2671.0,47.382863,-1.202723,44003000AZ0008
2024-06-26,570 RUE DU CHARDONNET - ANCENIS,44150.0,namas,95.0,3.0,0,285000.0,3000.0,2671.0,47.382635,-1.203054,44003000AZ0001
2024-01-31,55 IMP DES ECRINS,44150.0,namas,100.0,5.0,1,580000.0,5800.0,2675.0,47.385347,-1.19845,44003000AZ0064
2022-08-05,1258 BD DES AIRENNES,44150.0,namas,212.0,5.0,0,350000.0,1651.0,2793.0,47.367747,-1.214771,44003160AE0195
2022-08-05,1272 BD DES AIRENNES,44150.0,namas,85.0,3.0,0,215930.0,2540.0,2812.0,47.367778,-1.215021,44003160AE0196
2021-09-08,1280 BD DES AIRENNES,44150.0,namas,80.0,4.0,0,176000.0,2200.0,2823.0,47.367764,-1.215167,44003160AE0197
2023-09-29,50 RUE DE LA PERROUINIERE,44150.0,namas,102.0,3.0,0,367500.0,3603.0,2854.0,47.388815,-1.194477,44003000BA0029
2022-05-11,86 L AUBINIERE,44150.0,namas,65.0,2.0,1,138000.0,2123.0,3075.0,47.392514,-1.188154,440030000H0086
2023-08-01,297 LE CHENE GUERIN,44150.0,namas,122.0,7.0,1,105000.0,861.0,3092.0,47.378044,-1.214644,440031600B0572
2024-03-22,207 LE CHENE GUERIN,44150.0,namas,55.0,1.0,1,100000.0,1818.0,3101.0,47.378219,-1.21464,440031600B0705
2021-01-07,9003 L AUBINIERE,44150.0,namas,100.0,4.0,0,142000.0,1420.0,3102.0,47.39316,-1.185546,440030000H0182
2024-10-16,5286 LES PIERRES MESLIERES,44150.0,namas,117.0,6.0,0,260000.0,2222.0,3293.0,47.361875,-1.221132,440031600D1130
2022-10-04,5516 LA DUGUENIERE ST GEREON,44150.0,namas,112.0,3.0,1,170000.0,1518.0,3343.0,47.380905,-1.216154,44003160ZB0047
2023-07-13,169 LA ROBINIERE,44150.0,namas,50.0,2.0,1,158000.0,3160.0,3541.0,47.367388,-1.22475,440031600D0238
2022-10-28,143 LA ROBINIERE,44150.0,namas,110.0,4.0,1,219000.0,1991.0,3561.0,47.367516,-1.225001,440031600D1126
2024-03-21,142 LE LANDREAU,44150.0,namas,72.0,2.0,1,145000.0,2014.0,3732.0,47.37296,-1.226188,44003160ZD0148
2024-10-29,9002 LA GUERE,44150.0,namas,102.0,3.0,0,350000.0,3431.0,3773.0,47.388416,-1.215099,440030000A0111
2025-12-23,LA POUSSEMOTIERE,44150.0,namas,120.0,4.0,0,157500.0,1312.0,4052.0,47.402185,-1.178673,44003000ZE0182
2023-09-22,30 LES FRESNES,44150.0,namas,107.0,5.0,0,337000.0,3150.0,4084.0,47.385717,-1.223316,440031600B0846
2023-07-26,307 RUE DE LA SINANDIERE,44150.0,namas,124.0,5.0,0,190000.0,1532.0,4265.0,47.40078,-1.200867,44003000ZA0123
2023-08-10,191 RUE DE LA SINANDIERE,44150.0,namas,99.0,4.0,0,195000.0,1970.0,4296.0,47.401434,-1.199662,44003000ZA0029
2024-11-25,9002 ILE KERGUELIN,44150.0,namas,48.0,3.0,0,490000.0,10208.0,4546.0,47.369756,-1.117829,440030000Y0057
